before;after;filename;info;rating1;rating2
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-17-09_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-17-09_after.png;2021-12-15 04-17-09;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-18-16_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-18-16_after.png;2021-12-15 04-18-16;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-18-32_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-18-32_after.png;2021-12-15 04-18-32;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-19-18_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-19-18_after.png;2021-12-15 04-19-18;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-19-46_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-19-46_after.png;2021-12-15 04-19-46;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-20-25_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-20-25_after.png;2021-12-15 04-20-25;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-20-56_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-20-56_after.png;2021-12-15 04-20-56;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-21-28_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-21-28_after.png;2021-12-15 04-21-28;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-22-37_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-22-37_after.png;2021-12-15 04-22-37;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-23-40_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-23-40_after.png;2021-12-15 04-23-40;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-24-24_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-24-24_after.png;2021-12-15 04-24-24;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-25-47_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-25-47_after.png;2021-12-15 04-25-47;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-26-48_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-26-48_after.png;2021-12-15 04-26-48;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-27-06_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-27-06_after.png;2021-12-15 04-27-06;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-28-08_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-28-08_after.png;2021-12-15 04-28-08;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-29-24_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-29-24_after.png;2021-12-15 04-29-24;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-29-33_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-29-33_after.png;2021-12-15 04-29-33;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-30-44_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-30-44_after.png;2021-12-15 04-30-44;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-31-40_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-31-40_after.png;2021-12-15 04-31-40;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-32-40_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-32-40_after.png;2021-12-15 04-32-40;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-34-08_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-34-08_after.png;2021-12-15 04-34-08;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-34-32_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-34-32_after.png;2021-12-15 04-34-32;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-35-08_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-35-08_after.png;2021-12-15 04-35-08;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-36-31_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-36-31_after.png;2021-12-15 04-36-31;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-36-54_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-36-54_after.png;2021-12-15 04-36-54;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-38-07_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-38-07_after.png;2021-12-15 04-38-07;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-39-39_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-39-39_after.png;2021-12-15 04-39-39;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-39-47_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-39-47_after.png;2021-12-15 04-39-47;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-40-54_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-40-54_after.png;2021-12-15 04-40-54;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-42-20_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-42-20_after.png;2021-12-15 04-42-20;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-43-33_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-43-33_after.png;2021-12-15 04-43-33;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-43-59_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-43-59_after.png;2021-12-15 04-43-59;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-44-47_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-44-47_after.png;2021-12-15 04-44-47;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-45-25_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-45-25_after.png;2021-12-15 04-45-25;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-46-45_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-46-45_after.png;2021-12-15 04-46-45;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-47-40_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-47-40_after.png;2021-12-15 04-47-40;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-48-34_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-48-34_after.png;2021-12-15 04-48-34;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-49-52_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-49-52_after.png;2021-12-15 04-49-52;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-50-24_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-50-24_after.png;2021-12-15 04-50-24;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-51-02_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-51-02_after.png;2021-12-15 04-51-02;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-52-20_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-52-20_after.png;2021-12-15 04-52-20;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-52-47_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-52-47_after.png;2021-12-15 04-52-47;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-53-39_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-53-39_after.png;2021-12-15 04-53-39;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-54-46_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-54-46_after.png;2021-12-15 04-54-46;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-55-16_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-55-16_after.png;2021-12-15 04-55-16;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-56-17_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-56-17_after.png;2021-12-15 04-56-17;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-56-27_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-56-27_after.png;2021-12-15 04-56-27;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-57-44_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-57-44_after.png;2021-12-15 04-57-44;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-58-02_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-58-02_after.png;2021-12-15 04-58-02;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-58-46_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-58-46_after.png;2021-12-15 04-58-46;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-59-56_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 04-59-56_after.png;2021-12-15 04-59-56;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-00-48_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-00-48_after.png;2021-12-15 05-00-48;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-01-40_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-01-40_after.png;2021-12-15 05-01-40;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-01-55_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-01-55_after.png;2021-12-15 05-01-55;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-03-06_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-03-06_after.png;2021-12-15 05-03-06;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-04-02_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-04-02_after.png;2021-12-15 05-04-02;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-04-58_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-04-58_after.png;2021-12-15 05-04-58;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-05-25_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-05-25_after.png;2021-12-15 05-05-25;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-06-09_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-06-09_after.png;2021-12-15 05-06-09;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-06-18_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-06-18_after.png;2021-12-15 05-06-18;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-07-01_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-07-01_after.png;2021-12-15 05-07-01;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-07-44_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-07-44_after.png;2021-12-15 05-07-44;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-08-58_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-08-58_after.png;2021-12-15 05-08-58;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-09-29_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-09-29_after.png;2021-12-15 05-09-29;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-10-11_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-10-11_after.png;2021-12-15 05-10-11;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-10-20_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-10-20_after.png;2021-12-15 05-10-20;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-11-45_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-11-45_after.png;2021-12-15 05-11-45;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-12-38_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-12-38_after.png;2021-12-15 05-12-38;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-13-44_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-13-44_after.png;2021-12-15 05-13-44;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-14-26_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-14-26_after.png;2021-12-15 05-14-26;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-14-55_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-14-55_after.png;2021-12-15 05-14-55;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-16-30_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-16-30_after.png;2021-12-15 05-16-30;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-17-02_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-17-02_after.png;2021-12-15 05-17-02;descoloração (animação do timer pausado);Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-17-52_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-17-52_after.png;2021-12-15 05-17-52;animação hora;Animação;False Positive
com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-19-14_before.png;com.apps.adrcotfas.goodtime_131/dataloss/TimerActivity/2021-12-15 05-19-14_after.png;2021-12-15 05-19-14;descoloração (animação do timer pausado);Animação;False Positive
